RC_IUA2018_V1_00,RC_IUA2018_V1_00_NAME,ERP_1996,ERP_1997,ERP_1998,ERP_1999,ERP_2000,ERP_2001,ERP_2002,ERP_2003,ERP_2004,ERP_2005,ERP_2006,ERP_2007,ERP_2008,ERP_2009,ERP_2010,ERP_2011,ERP_2012,ERP_2013,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,C06_Sex_Male,C06_Sex_Female,C06_Sex_Total,C13_Sex_Male,C13_Sex_Female,C13_Sex_Total,C18_Sex_Male,C18_Sex_Female,C18_Sex_Total,C18_Age10year_0_9_years,C18_Age10year_10_19_years,C18_Age10year_20_29_years,C18_Age10year_30_39_years,C18_Age10year_40_49_years,C18_Age10year_50_59_years,C18_Age10year_60_69_years,C18_Age10year_70_79_years,C18_Age10year_80_89_years,C18_Age10year_90_99_years,C18_Age10year_Over100_years,C18_Age10year_Total,C18_Median_Age_single_year,C18_Ethnicity_L1_European,C18_Ethnicity_L1_Maori,C18_Ethnicity_L1_Pacific_Ppls,C18_Ethnicity_L1_Asian,C18_Ethnicity_L1_MELAA,C18_Ethnicity_L1_Other,C18_Ethnicity_Total,C18_Birthpl_Brd_NZ,C18_Birthpl_Brd_Australia,C18_Birthpl_Brd_Pacific_Is,C18_Birthpl_Brd_UK_and_Ireland,C18_Birthpl_Brd_Europe,C18_Birthpl_Brd_North_America,C18_Birthpl_Brd_Asia,C18_Birthpl_Brd_MidEast_Africa,C18_Birthpl_Brd_Other,C18_Birthpl_Brd_Total_stated,C18_Birthpl_Brd_NEI,C18_Birthpl_Brd_Total,C18_WKLFS_Employed_Full_time,C18_WKLFS_Employed_Part_time,C18_WKLFS_Unemployed,C18_WKLFS_Not_in_Labour_Force,C18_WKLFS_Total,C18_EmpStatus_PaidEmployee,C18_EmpStatus_Employer,C18_EmpStatus_SelfEmployed,C18_EmpStatus_UnpaidWorker,C18_EmpStatus_Total,C18_Occ_URAdr_Manager,C18_Occ_URAdr_Professional,C18_Occ_URAdr_Technician,C18_Occ_URAdr_CommPersServW,C18_Occ_URAdr_ClericalAdmin,C18_Occ_URAdr_Sales_Worker,C18_Occ_URAdr_MachOperDrive,C18_Occ_URAdr_Labourer,C18_Occ_URAdr_Total,C18_Indst_URAdr_AgriForestFish,C18_Indst_URAdr_Mining,C18_Indst_URAdr_Manufacturing,C18_Indst_URAdr_ElecGasWtrWste,C18_Indst_URAdr_Construction,C18_Indst_URAdr_WsaleTrade,C18_Indst_URAdr_Retail_Trade,C18_Indst_URAdr_AccomFoodServ,C18_Indst_URAdr_TranspPostWHse,C18_Indst_URAdr_InfoMediaTelec,C18_Indst_URAdr_FinanceInsur,C18_Indst_URAdr_RntHire_REstat,C18_Indst_URAdr_ProfessSciTech,C18_Indst_URAdr_AdminSpprtServ,C18_Indst_URAdr_PubAdminSafety,C18_Indst_URAdr_Educ_Training,C18_Indst_URAdr_HlthCareSocial,C18_Indst_URAdr_ArtsRecreation,C18_Indst_URAdr_Other_Services,C18_Indst_URAdr_Total,C18_HighestQual_No_quali,C18_HighestQual_L1_Certi,C18_HighestQual_L2_Certi,C18_HighestQual_L3_Certi,C18_HighestQual_L4_Certi,C18_HighestQual_L5_Diplo,C18_HighestQual_L6_Diplo,C18_HighestQual_Bachelor,C18_HighestQual_PostGrad,C18_HighestQual_Masters,C18_HighestQual_Doctorat,C18_HighestQual_OSSecSch,C18_HighestQual_TStated,C18_HighestQual_NEI,C18_HighestQual_Total,C18_IncomeSource_No_Source,C18_IncomeSource_WageSalaryCom,C18_IncomeSource_Self_Employed,C18_IncomeSource_InvestRentDiv,C18_IncomeSource_ACC_PriInsure,C18_IncomeSource_NZSuperVetPen,C18_IncomeSource_Other_Pension,C18_IncomeSource_Jobseeker_Sup,C18_IncomeSource_SoleParentSup,C18_IncomeSource_SuppLivingPay,C18_IncomeSource_StudentAllowa,C18_IncomeSource_Other_Benefit,C18_IncomeSource_Other_Sources,C06_IncomeSource_TStated,C18_IncomeSource_NotStated,C18_IncomeSource_Total,C18_GroupedPersIncome_20K_Less,C18_GroupedPersIncome_20K_50K,C18_GroupedPersIncome_50K_More,C18_GroupedPersIncome_Total,C18_GroupedPersIncome_Median,C18_HomeOwnership_Family_Trust,C18_HomeOwnership_Own_PartOwn,C18_HomeOwnership_Do_not_own,C18_HomeOwnership_TStated,C18_HomeOwnership_NEI,C18_HomeOwnership_Total,C18_Languages_English,C18_Languages_Maori,C18_Languages_Samoan,C18_Languages_NZ_Sign_Language,C18_Languages_Other,C18_Languages_None,C18_Languages_Total_stated,C18_Languages_NEI,C18_Languages_Total,C18_Religion_No_Religion,C18_Religion_Buddhism,C18_Religion_Christian,C18_Religion_Hinduism,C18_Religion_Islam,C18_Religion_Judaism,C18_Religion_Maori_Religions,C18_Religion_Spiritualism,C18_Religion_Other_Religions,C18_Religion_One_or_more,C18_Religion_Object_to_answer,C18_Religion_Total,C18_TrvWrk_URAdr_WkHme_Cnt,C18_TrvWrk_URAdr_PrivVeh_Cnt,C18_TrvWrk_URAdr_CompVeh_Cnt,C18_TrvWrk_URAdr_Passngr_Cnt,C18_TrvWrk_URAdr_Bus_Cnt,C18_TrvWrk_URAdr_Train_Cnt,C18_TrvWrk_URAdr_Bike_Cnt,C18_TrvWrk_URAdr_WalkJog_Cnt,C18_TrvWrk_URAdr_Ferry_Cnt,C18_TrvWrk_URAdr_Other_Cnt,C18_TrvWrk_URAdr_Total_Cnt,C18_TravEdu_URAdr_StudyAtHome,C18_TravEdu_URAdr_Drive_Car,C18_TravEdu_URAdr_PassengrCar,C18_TravEdu_URAdr_Bicycle,C18_TravEdu_URAdr_Walk,C18_TravEdu_URAdr_School_Bus,C18_TravEdu_URAdr_Public_Bus,C18_TravEdu_URAdr_Train,C18_TravEdu_URAdr_Ferry,C18_TravEdu_URAdr_Other,C18_TravEdu_URAdr_Total,NZDep2018_depscore,NZDep2018_depdecile,C18_OccPrivDwell_Sep_House,C18_OccPrivDwell_Joined,C18_OccPrivDwell_Other,C18_OccPrivDwell_Total,C18_OccDwellNPD_Total,C18_OccDwellType_Total,C18_Tenure_OccPriDwel_Owned_withmtge,C18_Tenure_OccPriDwel_Owned_withoutmtge,C18_Tenure_OccPriDwel_Owned_mtgestatunknown,C18_Tenure_OccPriDwel_TotOwned,C18_Tenure_OccPriDwel_NotOwned_rented,C18_Tenure_OccPriDwel_NotOwned_rentfree,C18_Tenure_OccPriDwel_NotOwned_rentunknown,C18_Tenure_OccPriDwel_NotOwned,C18_Tenure_OccPriDwel_FamTrust_withmtge,C18_Tenure_OccPriDwel_FamTrust_withoutmtge,C18_Tenure_OccPriDwel_FamTrust_mtgestatunknown,C18_Tenure_OccPriDwel_FamTrust,C18_Tenure_OccPriDwel_TStated,C18_Tenure_OccPriDwel_NEI,C18_Tenure_OccPriDwel_Total,C18_Tenure_OccPriDwel_Percentrent,C18_OccPrivDwell_Heat_No_Heat,C18_OccPrivDwell_Heat_Pump,C18_OccPrivDwell_Heat_Electric,C18_OccPrivDwell_Heat_Fix_gas,C18_OccPrivDwell_Heat_Port_gas,C18_OccPrivDwell_Heat_Wood,C18_OccPrivDwell_Heat_Pellet,C18_OccPrivDwell_Heat_Coal,C18_OccPrivDwell_Heat_Other,C18_OccPrivDwell_Heat_TStated,C18_OccPrivDwell_Heat_NEI,C18_OccPrivDwell_Heat_Total,C18_OccPrivDwelDamp_Always,C18_OccPrivDwelDamp_Sometimes,C18_OccPrivDwelDamp_Not_Damp,C18_OccPrivDwelDamp_TStated,C18_OccPrivDwelDamp_Pcdamp,C18_OccPrivDwelDamp_NEI,C18_OccPrivDwelDamp_Total,C18_OccPrivDwelMould_Always,C18_OccPrivDwelMould_Sometimes,C18_OccPrivDwelMould_No_mould,C18_OccPrivDwelMould_TStated,C18_OccPrivDwelMould_Tstated_Pcmould,C18_OccPrivDwelMould_NEI,C18_OccPrivDwelMould_Total,C18_Telecoms_No_access,C18_Telecoms_Cellphone,C18_Telecoms_Telephone,C18_Telecoms_Internet,C18_Telecoms_Tstated,C18_Telecoms_NEI,C18_Telecoms_Total,C18_MotorVehicles_No_Vehicle,C18_MotorVehicles_One,C18_MotorVehicles_Two,C18_MotorVehicles_Three,C18_MotorVehicles_Four,C18_MotorVehicles_Five_or_more,C18_MotorVehicles_Tstated,C18_MotorVehicles_NEI,C18_MotorVehicles_Total
2113,Auckland Region_Medium urban area,13050,13550,13850,14150,14500,14900,15500,16100,16750,17300,17900,18450,18900,19300,19750,20400,20700,21500,22000,22500,23200,23900,24900,25600,26500,8355,8910,17268,9870,10653,20526,11532,12369,23901,3657,3312,3021,2913,3189,2778,2121,1704,969,231,9,23901,37,16956,4725,2160,2925,237,291,23901,17850,339,873,1461,309,108,1635,1023,57,23652,246,23901,9294,2445,792,5988,18516,10122,549,927,138,11736,2034,2100,1638,1140,1395,1197,906,1326,11736,510,33,1401,129,1332,858,1158,594,624,99,291,249,927,525,468,876,984,207,471,11736,3873,2319,1815,1719,1650,909,897,1908,684,339,42,1110,17262,1254,18516,1230,11211,2112,2607,291,3591,447,1104,354,315,219,753,198,18471,45,18516,6003,6348,6168,18516,33200,1371,6606,7779,15756,2760,18516,22857,873,159,117,3444,600,23901,C,23901,11079,123,9075,720,237,9,381,72,645,11247,1578,23901,909,7452,1911,453,30,462,30,393,C,96,11736,312,537,2919,45,1377,312,72,270,C,84,5928,1017,7,6894,1152,12,8058,36,8094,2352,1431,351,4134,2769,264,6,3039,336,459,63,858,8031,C,C,38,420,4017,3057,495,585,1506,39,18,87,7416,642,8058,201,1182,5811,7194,19,864,8058,309,882,6081,7269,16,789,8058,72,6876,4650,6339,7410,624,8031,426,2463,2952,981,378,192,7389,645,8031
2221,Auckland Region_High urban accessibility,46000,47000,47800,48400,49100,49700,51000,52400,53600,54800,56000,57000,57800,58800,59800,60800,61700,62100,63100,64500,66700,69300,71600,73400,75600,27267,26754,54021,29835,29568,59403,34788,34098,68886,8778,9513,7671,7761,10851,11466,7722,3870,1062,186,C,68886,41,59991,7221,2403,5667,603,873,68886,51018,1158,723,6522,1626,633,3558,2694,201,68136,750,68886,30798,9099,1431,13869,55197,28929,3984,6066,912,39894,10047,9306,5214,3147,4908,3213,1629,2427,39894,1392,75,3879,222,5736,2988,2997,1404,1701,678,1200,1080,4518,1542,1533,3294,2958,834,1863,39894,7059,6351,5838,5811,5172,2751,3000,7806,3231,1905,426,2868,52215,2979,55197,3609,32754,13512,11205,960,7527,918,1764,444,495,771,1395,657,55104,90,55197,15873,15012,24309,55197,43100,8994,19275,19071,47340,7854,55197,66672,1005,312,270,8487,1314,68886,C,68886,39402,450,21939,714,327,69,285,297,1068,25044,4437,68886,6114,23097,6951,975,693,711,135,492,339,390,39894,894,2142,7665,252,981,3429,666,657,150,150,16989,925,1,20970,1260,267,22497,60,22557,6915,3618,1134,11667,4632,666,12,5310,2652,2199,564,5415,22392,C,C,24,486,9288,8811,1962,1293,10215,135,78,648,20514,1983,22497,456,3501,16146,20103,20,2394,22497,723,2412,17076,20214,16,2283,22497,96,19527,14277,19149,20472,1920,22392,246,3276,8907,4236,2172,1494,20328,2064,22392
2222,Auckland Region_Medium urban accessibility,20200,20900,21300,21700,22100,22500,23300,24000,24800,25400,26100,26700,27200,27800,28300,28800,29100,29400,30200,31200,32100,33100,34300,35000,35800,12561,12651,25212,13920,14187,28107,16524,16521,33045,4323,4431,3210,3621,4959,5289,3654,2439,921,195,C,33045,42,29754,3630,1305,1479,213,435,33045,25413,594,462,3282,645,330,900,993,66,32688,360,33045,13947,4374,666,7353,26340,13158,1551,3066,549,18321,4110,3915,2616,1533,2070,1521,918,1635,18321,1119,42,1818,141,2691,1146,1515,711,618,309,393,480,1713,741,693,1425,1518,438,813,18321,3969,3258,2895,2604,2655,1332,1383,3207,1350,789,165,1218,24819,1521,26340,1455,14820,6561,4986,546,4749,636,957,258,270,267,813,312,26298,42,26340,8001,8145,10194,26340,37600,3303,10635,8625,22566,3774,26340,32166,582,108,111,2910,636,33045,C,33045,18870,159,10452,219,78,30,213,210,444,11769,2412,33045,2985,10572,3135,600,261,129,54,411,12,165,18321,438,807,3543,24,840,1626,222,108,C,51,7659,944,2,10497,810,120,11430,51,11481,3699,2193,696,6588,2274,378,12,2664,981,885,264,2130,11379,C,C,23,345,4077,4266,702,594,5241,48,45,231,10449,981,11430,219,1686,8313,10218,19,1212,11430,360,1188,8727,10278,15,1149,11430,69,9777,6990,9297,10425,954,11379,252,2382,4479,1857,852,540,10356,1023,11379
2223,Auckland Region_Low urban accessibility,29400,30400,31300,31800,32500,33000,33700,34500,35200,35900,36500,37000,37300,37700,38100,38600,39300,39700,40500,41500,42600,43700,44800,45500,46400,17532,17814,35349,18813,19374,38187,21570,21735,43305,5355,5124,3990,4650,5901,6756,5922,4164,1203,228,9,43305,45,38223,6387,1593,1785,501,552,43305,32913,876,447,4260,1122,564,1128,1125,300,42738,567,43305,16938,5670,975,11589,35172,16263,1719,3999,627,22608,4866,4389,3324,1926,2361,1941,1455,2346,22608,1731,75,2475,174,3099,1128,1908,1407,909,348,459,588,1914,939,735,1728,1653,447,891,22608,6144,4476,3651,3018,3522,1683,1755,3936,1647,1047,282,1689,32850,2322,35172,1872,18525,8061,6777,768,7812,1146,1641,462,465,312,1161,447,35112,63,35172,11469,11991,11712,35172,32900,4008,14586,11253,29847,5325,35172,42261,1086,132,144,4071,789,43305,C,43305,24924,225,12966,288,93,57,471,273,603,14913,3468,43305,3825,12609,3054,762,237,126,123,636,948,288,22608,615,726,3885,186,1026,2073,153,78,252,84,9075,974,4,15414,876,171,16458,123,16581,4887,3657,927,9471,3513,552,15,4080,1014,1359,273,2646,16194,C,C,25,561,5817,6498,777,1038,6738,78,27,258,15216,1245,16458,345,2598,11919,14865,20,1599,16458,555,1830,12573,14958,16,1506,16458,129,13989,9606,13038,15018,1179,16194,576,4764,6357,2037,786,414,14934,1263,16194
2224,Auckland Region_Remote,1740,1740,1740,1730,1730,1720,1720,1720,1710,1690,1680,1670,1680,1690,1710,1710,1730,1730,1760,1800,1860,1890,1940,1990,2030,825,798,1620,828,843,1671,957,918,1875,219,228,138,168,222,363,321,177,30,9,C,1875,48,1719,255,63,66,12,24,1875,1506,45,9,138,48,30,30,30,9,1848,27,1875,708,261,36,519,1527,570,84,249,72,972,297,147,105,78,81,51,63,144,972,240,6,84,C,111,42,60,33,36,9,9,18,57,45,33,72,54,27,30,972,300,222,168,138,141,57,78,147,66,42,15,57,1428,99,1527,84,681,477,294,39,336,36,72,21,21,6,54,21,1524,C,1527,534,537,453,1527,30400,162,618,531,1311,216,1527,1830,30,C,6,141,36,1875,C,1875,1134,15,486,15,C,C,9,18,15,558,183,1875,306,444,102,36,C,C,C,24,18,30,972,30,27,126,C,12,159,6,C,6,C,372,998,6,705,33,18,759,9,768,192,168,45,405,153,66,C,C,36,60,27,123,747,C,C,C,33,132,228,30,72,411,C,C,21,687,75,759,21,132,525,678,23,C,759,33,87,552,675,18,C,759,15,624,405,513,678,69,747,24,210,282,102,39,21,675,72,747
2225,Auckland Region_Very remote,1220,1210,1190,1160,1120,1080,1060,1040,1000,960,930,880,860,850,890,920,940,950,950,950,960,960,960,970,990,480,387,867,492,444,933,501,429,930,99,66,63,84,120,168,192,102,30,C,C,930,53,849,192,24,12,C,18,930,741,24,C,69,30,27,12,6,C,912,15,930,279,168,57,285,792,297,33,102,21,447,111,69,45,57,42,33,24,69,447,21,C,12,C,66,C,33,57,33,12,C,9,33,18,24,42,33,27,24,447,144,111,69,51,81,36,45,66,42,30,C,24,705,87,792,24,330,213,141,30,210,21,132,9,15,C,39,6,789,C,792,372,300,123,792,21300,75,294,207,573,216,792,909,30,C,C,66,18,930,C,930,582,9,228,C,C,C,12,6,C,258,87,930,120,204,42,12,C,C,6,42,C,18,447,15,9,54,C,27,27,C,C,C,C,138,1101,10,486,27,33,546,12,558,54,111,147,312,111,24,C,C,12,27,42,81,531,C,C,C,30,C,C,15,54,279,C,6,C,339,210,546,9,84,237,330,28,C,546,12,54,255,324,20,C,546,18,258,204,213,330,204,531,21,186,105,9,C,C,324,210,531
2331,Auckland Region_Inland water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
2332,Auckland Region_Inlet,590,540,500,450,410,370,350,330,320,300,290,280,280,290,300,300,310,310,290,260,250,230,190,200,220,159,105,264,177,120,297,117,63,180,6,21,42,27,24,24,21,12,C,C,C,180,37,120,12,C,45,C,6,180,81,C,C,21,12,9,36,9,C,174,6,180,99,12,6,48,168,90,C,15,C,114,21,27,24,24,C,C,C,C,114,C,C,C,C,12,6,6,C,C,C,C,6,12,C,33,C,C,C,C,114,15,9,9,24,12,9,9,21,6,6,C,6,129,39,168,C,108,33,21,C,24,C,C,C,6,C,6,C,168,C,168,51,57,63,168,41500,12,63,54,126,42,168,174,C,C,C,45,C,180,C,180,90,C,72,C,C,C,C,C,C,84,6,180,24,45,15,C,C,C,C,18,C,C,114,9,C,C,C,C,C,C,C,C,C,24,949,2,C,C,84,87,C,87,9,27,36,72,C,C,C,C,C,C,C,C,81,C,C,C,12,6,24,C,C,C,C,C,9,45,39,87,C,15,33,45,C,C,87,C,9,36,45,C,C,87,C,42,C,36,42,36,84,C,21,15,C,C,C,45,39,84
2333,Auckland Region_Oceanic,0,10,10,10,10,10,20,20,30,30,40,40,30,30,20,20,10,20,20,20,20,20,10,10,10,24,15,39,15,9,21,6,C,9,C,C,C,C,C,C,C,C,C,C,C,9,62,9,C,C,C,C,C,9,C,C,C,C,C,C,C,C,C,6,C,9,C,C,C,6,9,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,9,C,9,C,C,C,C,C,C,C,C,C,C,C,C,C,9,C,9,6,C,C,9,12600,C,C,C,6,C,9,9,C,C,C,C,C,9,C,9,6,C,C,C,C,C,C,C,C,C,C,9,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,9,9,C,9,C,C,C,C,C,C,C,C,C,C,C,C,6,C,C,C,C,C,C,C,C,C,C,C,C,C,C,9,C,C,C,6,C,C,9,C,C,C,6,C,C,9,C,C,C,C,C,C,6,C,C,C,C,C,C,C,C,6
3111,Waikato Region_Major urban area,113500,116100,118100,119400,120500,121200,124000,127100,130000,132300,134800,136900,138700,140900,143300,145600,148100,150200,153200,156800,160800,165100,168600,172300,176500,62247,67344,129588,67812,73800,141612,78354,82554,160911,23709,22317,28680,23055,19794,17145,13167,8226,3927,876,15,160911,32,102282,38112,9741,29718,3606,1992,160911,115764,2316,5019,6240,2055,996,20199,5475,951,159015,1896,160911,62763,17631,7095,39006,126498,71397,3129,5283,585,80394,11364,20760,10452,7980,9003,8355,4386,8097,80394,1509,111,9246,927,7038,3585,7890,5121,2196,1023,1590,1233,8502,3378,4521,8259,9807,1506,2955,80394,19701,11793,11541,15414,10476,5748,5520,19149,6960,4827,1266,6747,119148,7350,126498,8523,80352,12633,17289,2079,17313,2640,11262,2883,3138,5043,5604,2361,126273,225,126498,46407,42960,37128,126498,30200,8631,37626,60828,107085,19413,126498,152280,9633,1458,888,29274,4110,160911,C,160911,74769,2013,58338,5730,3561,90,2220,690,4176,76503,9639,160911,6639,53112,8595,3225,2265,15,1908,3819,6,816,80394,2088,7317,18033,2436,10086,1107,3663,15,6,561,45318,1031,8,45741,9216,111,55068,243,55311,14202,8232,1737,24171,23946,1314,48,25308,2376,2523,471,5370,54846,12,54861,46,2082,25500,22200,12339,3627,5571,180,207,1188,50454,4617,55068,1773,10380,36306,48459,25,6612,55068,2655,7452,38991,49098,21,5970,55068,681,46344,27714,43908,50418,4440,54858,3537,17994,19242,6126,2298,1017,50214,4647,54858
3113,Waikato Region_Medium urban area,56800,57200,57700,57800,57800,57700,58000,58600,59100,59500,59600,60000,60400,61000,61700,62200,62500,63100,64100,65500,67100,68800,70400,71800,73400,27882,30027,57912,28749,31428,60177,32991,35052,68043,9282,9000,7572,7578,8538,8706,7500,6252,3027,576,9,68043,41,53640,16404,4209,3453,366,837,68043,54834,1257,1020,4731,981,432,2355,1539,156,67302,738,68043,25512,7758,2145,18567,53982,27888,1941,3123,312,33267,5208,6285,4560,3456,3582,3186,2538,4455,33267,1572,189,3771,408,3237,1269,3522,2733,1461,249,501,717,2721,1203,1557,2835,2982,822,1515,33267,11697,6798,5640,5247,5613,2700,2586,5055,2079,1047,207,2217,50886,3096,53982,3000,31167,6984,8673,969,12543,1446,3693,957,954,849,2220,717,53895,87,53982,18459,19815,15708,53982,29500,5049,20997,20106,46152,7830,53982,66009,3588,441,315,5148,1431,68043,C,68043,34455,354,24816,552,144,51,1377,258,945,28347,5238,68043,3774,21015,4695,1512,78,15,504,1395,9,273,33267,1065,1707,7476,735,3213,1017,198,C,C,156,15573,1015,7,22536,2871,141,25551,180,25731,7176,5418,1233,13827,7221,933,36,8190,1152,1821,312,3285,25305,60,25362,32,243,12861,8250,4110,1371,8745,273,81,642,23790,1758,25551,618,3987,18534,23139,20,2415,25551,909,2718,19635,23262,16,2286,25551,240,21828,14790,19830,23676,1689,25365,1329,8628,9477,2772,936,369,23508,1854,25365
3221,Waikato Region_High urban accessibility,25200,25500,25800,26200,26500,26700,27600,28400,29200,29900,30800,31600,32200,32900,33600,34400,34800,35300,36400,37800,39300,41200,42700,44100,45700,14925,15003,29928,16611,16962,33576,20730,20556,41283,6195,6288,4455,4827,6051,5973,4299,2262,789,144,C,41283,38,33141,8754,1056,2577,261,561,41283,34203,687,375,2241,537,273,1557,903,105,40878,405,41283,17388,4884,1044,8268,31587,16848,2073,2748,603,22275,5172,5094,2736,1560,2544,1632,1299,2244,22275,2286,63,2613,222,2478,1083,1611,759,741,198,456,444,2178,729,1095,1956,2103,387,864,22275,5256,3843,3300,3174,3180,1620,1479,4116,1725,1005,342,975,30018,1569,31587,2040,19155,6816,6114,588,4536,576,1611,372,363,534,1062,405,31527,63,31587,9531,9501,12558,31587,39300,4443,12303,10794,27540,4044,31587,39990,2496,84,159,3381,891,41283,C,41283,21180,198,15039,402,126,24,624,141,672,17172,2934,41283,3810,13377,3483,612,81,84,159,345,C,321,22275,603,1647,6009,168,630,1785,357,48,C,66,11316,958,3,12516,699,87,13302,39,13341,4449,2307,672,7428,2643,573,12,3228,1308,1089,216,2613,13266,C,C,24,228,6636,4302,1212,771,5661,84,159,483,12372,933,13302,285,2040,9759,12081,19,1221,13302,471,1395,10275,12141,15,1164,13302,105,11718,7959,10986,12351,915,13266,279,2451,5586,2331,984,654,12282,981,13266
3222,Waikato Region_Medium urban accessibility,39600,39800,40100,40300,40500,40600,41300,42000,42700,43300,44000,44600,45400,46200,47000,47700,48200,48400,49100,50100,51100,52300,53100,54300,55400,21537,21069,42603,23307,22815,46125,26052,25278,51333,7713,7269,6213,6150,6891,7164,5448,3108,1209,165,C,51333,37,39744,13542,2214,2607,189,630,51333,43341,807,708,2589,666,219,1503,789,72,50697,636,51333,20886,5787,1689,11409,39774,20928,2130,2922,693,26673,6108,4164,3519,2205,2679,1941,2184,3873,26673,4152,180,3291,282,2880,1230,2037,1119,1104,150,426,450,1842,921,1119,1986,2010,426,1068,26673,8733,5289,4356,4158,4269,2052,1599,3432,1335,597,135,1215,37173,2604,39774,2562,23442,7287,5457,834,6375,621,2997,654,591,549,1548,423,39681,90,39774,13545,13101,13128,39774,33400,3663,14826,14640,33129,6645,39774,49713,3549,186,294,3399,1158,51333,C,51333,27696,300,16671,453,165,24,1161,225,702,19605,4032,51333,4620,15687,3897,879,78,120,156,642,C,588,26673,741,1401,5637,180,1533,2565,270,81,C,99,12501,1017,7,16281,1119,129,17529,69,17598,5475,3039,939,9453,4722,897,27,5646,1095,951,306,2352,17451,C,C,32,408,7188,5472,1242,1185,7749,132,381,471,15900,1626,17529,561,3093,11766,15426,24,2103,17529,783,2166,12588,15537,19,1989,17529,192,14820,9807,13128,15870,1578,17451,585,4227,6825,2580,1011,534,15759,1689,17451
3223,Waikato Region_Low urban accessibility,92900,92800,92700,92100,91600,91000,91300,91800,92000,92200,92400,92600,93100,93900,94800,95400,95700,95700,97100,98700,100600,103000,105200,106800,108700,45135,44946,90084,45417,46098,91515,51240,50865,102108,14367,13161,11064,11271,12663,14523,12672,8451,3336,588,9,102108,41,82302,25515,2805,4320,564,1182,102108,86424,1563,840,5295,1614,585,2826,1440,291,100881,1227,102108,39132,12861,2946,25671,80607,38352,4665,7209,1767,51990,13929,6993,5955,4620,4581,3450,3972,8490,51990,12132,459,5892,465,4527,1680,3720,2772,1911,264,534,921,2934,1791,1920,3591,3624,999,1860,51990,19752,11547,8982,7188,8070,3873,3288,6627,2280,1134,240,2592,75567,5040,80607,4302,43737,16641,12498,1782,17250,1557,5253,1272,1356,762,3225,813,80472,135,80607,28086,29556,22968,80607,29600,6828,30846,30621,68292,12318,80607,99111,5997,312,555,6165,2178,102108,C,102108,55023,537,33207,597,273,60,2352,510,1299,38622,8466,102108,12381,27450,6261,1746,57,51,426,2121,C,1494,51990,1530,2145,9252,462,2982,5721,336,30,C,186,22650,1028,8,35142,2388,504,38040,252,38292,10029,8022,2241,20292,10107,2751,54,12912,1824,2076,654,4554,37758,12,37770,34,603,15108,11835,1977,2529,19197,270,402,828,34893,3147,38040,1074,7068,25698,33840,24,4200,38040,1584,4782,27621,33984,19,4056,38040,486,31734,21600,27486,34707,3063,37770,1395,11286,14436,4791,1713,840,34455,3315,37770
